epoch,train_loss,train_mpjpe_3d,step,val_mpjpe_3d,val_loss,test_mpjpe_3d,test_loss
34,3.2001380920410156,6.781194686889648,10359,,,,
34,2.7006309032440186,6.207472801208496,10379,,,,
34,2.996819019317627,6.25193452835083,10399,,,,
34,2.272914409637451,6.026785850524902,10419,,,,
34,,,10429,18.496400833129883,5.375513076782227,,
35,2.4838759899139404,6.018072605133057,10439,,,,
35,2.9446969032287598,6.455652236938477,10459,,,,
35,2.624232530593872,6.0400919914245605,10479,,,,
35,3.394886016845703,6.90257453918457,10499,,,,
35,2.5540664196014404,5.986097812652588,10519,,,,
35,2.845639705657959,6.4830827713012695,10539,,,,
35,2.3179988861083984,5.811535358428955,10559,,,,
35,2.535623550415039,6.042479515075684,10579,,,,
35,4.459943771362305,7.685812950134277,10599,,,,
35,2.696955680847168,6.399957656860352,10619,,,,
35,2.6831820011138916,6.237738132476807,10639,,,,
35,2.3814265727996826,5.90875244140625,10659,,,,
35,2.733578681945801,6.178623676300049,10679,,,,
35,2.5970005989074707,6.218815326690674,10699,,,,
35,5.173454284667969,8.110767364501953,10719,,,,
35,,,10727,18.303226470947266,5.305056571960449,,
36,2.615609884262085,6.127447605133057,10739,,,,
36,11.629569053649902,12.14077377319336,10759,,,,
36,3.4502904415130615,6.7691731452941895,10779,,,,
36,2.9828131198883057,6.762827396392822,10799,,,,
36,2.4292242527008057,6.092489242553711,10819,,,,
36,2.9110233783721924,6.68071985244751,10839,,,,
36,2.5600266456604004,6.113382339477539,10859,,,,
36,2.5374279022216797,6.051407337188721,10879,,,,
36,2.6438984870910645,6.282073497772217,10899,,,,
36,2.384568691253662,5.770576477050781,10919,,,,
36,2.2737014293670654,5.682733535766602,10939,,,,
36,2.424558162689209,6.130835056304932,10959,,,,
36,2.5401735305786133,5.916594505310059,10979,,,,
36,2.634214401245117,6.1065287590026855,10999,,,,
36,3.0572917461395264,6.472877502441406,11019,,,,
36,,,11025,18.50718879699707,5.365833759307861,,
37,2.5223374366760254,6.038161754608154,11039,,,,
37,3.1561174392700195,6.615410327911377,11059,,,,
37,2.615452289581299,6.114476203918457,11079,,,,
37,2.6306204795837402,6.257762432098389,11099,,,,
37,2.822795867919922,6.161495685577393,11119,,,,
37,2.453436851501465,5.929687976837158,11139,,,,
37,12.054365158081055,13.484774589538574,11159,,,,
37,2.2617027759552,5.641422271728516,11179,,,,
37,2.529587507247925,6.152163028717041,11199,,,,
37,2.6107001304626465,6.233711242675781,11219,,,,
37,13.487489700317383,14.831303596496582,11239,,,,
37,2.4911251068115234,5.903555393218994,11259,,,,
37,2.4487361907958984,5.925414562225342,11279,,,,
37,3.058009386062622,6.694991588592529,11299,,,,
37,2.4258460998535156,5.9301629066467285,11319,,,,
37,,,11323,18.700664520263672,5.474611282348633,,
38,,,11324,,,13.997743606567383,3.5462470054626465
