epoch,train_mpjpe_3d,step,train_loss,val_loss,val_mpjpe_3d,test_mpjpe_3d,test_loss
34,6.941115856170654,10359,3.2574119567871094,,,,
34,6.624575138092041,10379,3.045073986053467,,,,
34,6.35099983215332,10399,2.587143659591675,,,,
34,6.873896598815918,10419,3.160154104232788,,,,
34,,10429,,5.314644813537598,18.079795837402344,,
35,5.415745258331299,10439,1.9932665824890137,,,,
35,6.0371503829956055,10459,2.6870059967041016,,,,
35,5.791414260864258,10479,2.3920176029205322,,,,
35,6.281139850616455,10499,2.6752092838287354,,,,
35,6.477750778198242,10519,2.7847838401794434,,,,
35,6.177697658538818,10539,2.646697521209717,,,,
35,6.868359565734863,10559,3.044304370880127,,,,
35,6.751358509063721,10579,3.113264799118042,,,,
35,5.905726909637451,10599,2.4370920658111572,,,,
35,6.0032477378845215,10619,2.4568395614624023,,,,
35,6.57216215133667,10639,3.015869379043579,,,,
35,6.152190208435059,10659,2.7547760009765625,,,,
35,6.946516036987305,10679,3.36201810836792,,,,
35,6.004162311553955,10699,2.48071026802063,,,,
35,6.759683609008789,10719,3.053938150405884,,,,
35,,10727,,5.502450942993164,18.549129486083984,,
36,6.134632110595703,10739,2.5578219890594482,,,,
36,5.708409309387207,10759,2.4152626991271973,,,,
36,7.49371862411499,10779,3.8753180503845215,,,,
36,6.328319549560547,10799,2.6208865642547607,,,,
36,6.215554237365723,10819,2.6596014499664307,,,,
36,6.188809394836426,10839,2.5664801597595215,,,,
36,6.485898971557617,10859,2.8269214630126953,,,,
36,6.42866849899292,10879,2.8436615467071533,,,,
36,5.639533042907715,10899,2.2007689476013184,,,,
36,6.344424724578857,10919,2.803849220275879,,,,
36,13.62578296661377,10939,12.403976440429688,,,,
36,6.169946670532227,10959,2.509078025817871,,,,
36,6.186898708343506,10979,2.5666451454162598,,,,
36,6.154827117919922,10999,2.6040453910827637,,,,
36,5.886869430541992,11019,2.4476630687713623,,,,
36,,11025,,5.1137285232543945,17.735523223876953,,
37,6.058076858520508,11039,2.497457265853882,,,,
37,5.963610649108887,11059,2.515854597091675,,,,
37,5.654867649078369,11079,2.4016995429992676,,,,
37,5.865664958953857,11099,2.3584725856781006,,,,
37,12.804039001464844,11119,13.05704402923584,,,,
37,6.3655829429626465,11139,3.05400013923645,,,,
37,6.014129638671875,11159,2.5052623748779297,,,,
37,5.8985419273376465,11179,2.4307541847229004,,,,
37,6.8727216720581055,11199,3.6123099327087402,,,,
37,5.56111478805542,11219,2.185711622238159,,,,
37,6.233946323394775,11239,2.6184651851654053,,,,
37,6.162209987640381,11259,2.519655704498291,,,,
37,6.7733988761901855,11279,3.2034401893615723,,,,
37,6.790435791015625,11299,3.3288767337799072,,,,
37,5.838472366333008,11319,2.36483097076416,,,,
37,,11323,,5.59967041015625,18.721590042114258,,
38,11.430976867675781,11339,9.566703796386719,,,,
38,6.157257556915283,11359,2.5814080238342285,,,,
38,5.819178581237793,11379,2.367839813232422,,,,
38,5.939979553222656,11399,2.381629705429077,,,,
38,6.284098148345947,11419,2.84394907951355,,,,
38,6.155500411987305,11439,2.5105209350585938,,,,
38,6.307477951049805,11459,2.7468624114990234,,,,
38,6.663937091827393,11479,3.0178678035736084,,,,
38,6.484091758728027,11499,2.998811721801758,,,,
38,6.171573638916016,11519,2.551391124725342,,,,
38,5.778629779815674,11539,2.490546703338623,,,,
38,5.999261379241943,11559,2.3572158813476562,,,,
38,6.286330699920654,11579,2.7666664123535156,,,,
38,7.149163722991943,11599,3.5858473777770996,,,,
38,6.714451789855957,11619,2.917353868484497,,,,
38,,11621,,5.332952976226807,18.147138595581055,,
39,5.8805251121521,11639,2.496901750564575,,,,
39,6.052477836608887,11659,2.5800507068634033,,,,
39,5.90840482711792,11679,2.479086399078369,,,,
39,5.984664440155029,11699,2.5131306648254395,,,,
39,5.58868408203125,11719,2.161038398742676,,,,
39,6.128985404968262,11739,2.535061836242676,,,,
39,6.0429182052612305,11759,2.4457855224609375,,,,
39,6.351889133453369,11779,2.8547415733337402,,,,
39,5.93733549118042,11799,2.3034512996673584,,,,
39,5.811245918273926,11819,2.430737018585205,,,,
39,6.040721893310547,11839,2.515369415283203,,,,
39,7.072116374969482,11859,3.6554489135742188,,,,
39,6.973724365234375,11879,3.494436264038086,,,,
39,5.813619136810303,11899,2.3631539344787598,,,,
39,6.264957904815674,11919,2.705622911453247,,,,
39,,11919,,5.177131652832031,17.822834014892578,,
40,5.70033073425293,11939,2.329367160797119,,,,
40,6.221789360046387,11959,2.564073085784912,,,,
40,6.752464771270752,11979,3.1697263717651367,,,,
40,7.120089530944824,11999,3.7273292541503906,,,,
40,6.146196365356445,12019,2.646815538406372,,,,
40,6.50976037979126,12039,2.778099775314331,,,,
40,6.142121315002441,12059,2.7229864597320557,,,,
40,5.6229753494262695,12079,2.242351531982422,,,,
40,6.747372150421143,12099,2.9427618980407715,,,,
40,6.077512264251709,12119,2.5470902919769287,,,,
40,6.684293270111084,12139,3.0207245349884033,,,,
40,5.852837562561035,12159,2.3637092113494873,,,,
40,6.308366298675537,12179,2.6557857990264893,,,,
40,6.212083339691162,12199,2.553025722503662,,,,
40,,12217,,5.15522575378418,17.776399612426758,,
41,,12218,,,,13.98184871673584,3.535923719406128
