epoch,step,train_loss,train_mpjpe_3d,val_loss,val_mpjpe_3d,test_mpjpe_3d,test_loss
23,10659,5.591102600097656,6.00983190536499,,,,
23,10679,5.717750072479248,6.668260097503662,,,,
23,10699,5.512350082397461,5.624557018280029,,,,
23,10719,5.755046844482422,6.688075542449951,,,,
23,10727,,,16.13455581665039,21.640338897705078,,
24,10739,5.384171485900879,5.954304218292236,,,,
24,10759,5.4490485191345215,5.923882007598877,,,,
24,10779,5.379387378692627,5.849459171295166,,,,
24,10799,5.416196823120117,5.963341236114502,,,,
24,10819,5.59850549697876,5.907382965087891,,,,
24,10839,5.224545955657959,5.459974765777588,,,,
24,10859,5.460576057434082,5.758630275726318,,,,
24,10879,5.173356056213379,5.372646808624268,,,,
24,10899,5.805847644805908,7.223660469055176,,,,
24,10919,5.6657562255859375,6.443108081817627,,,,
24,10939,7.284722328186035,7.231536388397217,,,,
24,10959,5.815528392791748,6.15969705581665,,,,
24,10979,5.519943714141846,6.936549663543701,,,,
24,10999,5.871273040771484,6.731988906860352,,,,
24,11019,5.504101276397705,6.543233394622803,,,,
24,11039,5.639220237731934,6.23065185546875,,,,
24,11059,5.710420608520508,6.3716511726379395,,,,
24,11079,5.600502967834473,6.25520133972168,,,,
24,11099,5.391022205352783,5.972625255584717,,,,
24,11119,5.200482368469238,5.433588981628418,,,,
24,11139,5.6497955322265625,6.420550346374512,,,,
24,11159,5.449717044830322,5.934150218963623,,,,
24,11174,,,16.597484588623047,22.090682983398438,,
25,11179,5.852810859680176,6.751331329345703,,,,
25,11199,5.220918655395508,6.003881454467773,,,,
25,11219,5.490933418273926,5.885376930236816,,,,
25,11239,5.332370758056641,5.732349872589111,,,,
25,11259,5.543095588684082,5.959286212921143,,,,
25,11279,5.551600456237793,6.081020355224609,,,,
25,11299,5.241977691650391,5.503634452819824,,,,
25,11319,5.128296852111816,5.363952159881592,,,,
25,11339,5.427990436553955,5.868283271789551,,,,
25,11359,5.275694847106934,5.63719367980957,,,,
25,11379,5.583649635314941,6.181241035461426,,,,
25,11399,5.22535514831543,5.439517021179199,,,,
25,11419,5.343226432800293,5.652462959289551,,,,
25,11439,5.198211669921875,5.252796649932861,,,,
25,11459,5.573191165924072,6.134199142456055,,,,
25,11479,5.211941242218018,5.891862392425537,,,,
25,11499,5.3224310874938965,5.632786750793457,,,,
25,11519,5.460451126098633,6.321796417236328,,,,
25,11539,5.597221374511719,6.335140705108643,,,,
25,11559,5.47974967956543,5.890310287475586,,,,
25,11579,5.859804153442383,6.975670337677002,,,,
25,11599,5.448269844055176,6.165454864501953,,,,
25,11619,5.612841606140137,16.271339416503906,,,,
25,11621,,,17.249120712280273,21.354862213134766,,
26,11639,5.3874335289001465,5.7137532234191895,,,,
26,11659,5.654481887817383,6.296868801116943,,,,
26,11679,5.202472686767578,5.331333637237549,,,,
26,11699,5.1350998878479,6.383832931518555,,,,
26,11719,6.022435188293457,7.274096488952637,,,,
26,11739,5.257289409637451,5.236436367034912,,,,
26,11759,5.593474388122559,6.214564800262451,,,,
26,11779,5.421988010406494,5.964294910430908,,,,
26,11799,5.266290187835693,5.479601860046387,,,,
26,11819,5.554684638977051,6.369370460510254,,,,
26,11839,5.5458831787109375,5.9927778244018555,,,,
26,11859,5.234206199645996,5.575228214263916,,,,
26,11879,5.277107238769531,5.386852741241455,,,,
26,11899,5.149543285369873,5.458906173706055,,,,
26,11919,5.621835231781006,6.215052604675293,,,,
26,11939,5.43651819229126,6.636444091796875,,,,
26,11959,5.318448543548584,5.8737664222717285,,,,
26,11979,5.5052409172058105,5.920958042144775,,,,
26,11999,5.38468599319458,6.00858736038208,,,,
26,12019,5.3238525390625,5.886416435241699,,,,
26,12039,5.044832229614258,5.24476432800293,,,,
26,12059,5.143688678741455,5.310271263122559,,,,
26,12068,,,16.254796981811523,21.752595901489258,,
27,12079,5.617908954620361,6.446204662322998,,,,
27,12099,5.194466590881348,5.354218482971191,,,,
27,12119,5.465808868408203,5.887347221374512,,,,
27,12139,5.448035717010498,6.045171737670898,,,,
27,12159,5.1234235763549805,5.4107818603515625,,,,
27,12179,5.029569625854492,5.014928340911865,,,,
27,12199,5.55100154876709,5.820847511291504,,,,
27,12219,5.198156833648682,5.487894058227539,,,,
27,12239,5.6818437576293945,6.7490715980529785,,,,
27,12259,5.5243682861328125,6.088068962097168,,,,
27,12279,5.528602123260498,5.974796772003174,,,,
27,12299,5.432483673095703,6.213598251342773,,,,
27,12319,5.1222429275512695,5.426290035247803,,,,
27,12339,5.3294358253479,5.723721504211426,,,,
27,12359,5.201951503753662,5.3664164543151855,,,,
27,12379,6.110655784606934,7.992866516113281,,,,
27,12399,5.702969074249268,6.492630958557129,,,,
27,12419,5.023073673248291,4.8585357666015625,,,,
27,12439,5.069427013397217,5.311153888702393,,,,
27,12459,5.252009391784668,5.662501811981201,,,,
27,12479,5.412189483642578,5.798725605010986,,,,
27,12499,4.958996772766113,5.258081436157227,,,,
27,12515,,,16.609737396240234,21.327573776245117,,
28,12519,5.246436595916748,5.485323429107666,,,,
28,12539,5.325204849243164,5.707265853881836,,,,
28,12559,5.243484020233154,5.388790130615234,,,,
28,12579,5.60479736328125,6.235560894012451,,,,
28,12599,5.056485176086426,5.1125969886779785,,,,
28,12619,5.230188369750977,5.427571773529053,,,,
28,12639,5.509550094604492,5.810277938842773,,,,
28,12659,5.271190166473389,5.344024181365967,,,,
28,12679,5.587724685668945,6.679906368255615,,,,
28,12699,5.155452251434326,5.171474933624268,,,,
28,12719,5.949702739715576,7.124816417694092,,,,
28,12739,5.601737022399902,6.61491060256958,,,,
28,12759,1689.8856201171875,16.89346694946289,,,,
28,12779,5.210136890411377,5.450170516967773,,,,
28,12799,5.4947967529296875,6.137803077697754,,,,
28,12819,5.171759605407715,5.615108966827393,,,,
28,12839,5.382905006408691,6.079198837280273,,,,
28,12859,5.406636714935303,5.783141613006592,,,,
28,12879,5.535485744476318,6.096604347229004,,,,
28,12899,5.613510608673096,6.021782398223877,,,,
28,12919,5.780084609985352,6.5421366691589355,,,,
28,12939,5.54872465133667,6.131618976593018,,,,
28,12959,5.31967830657959,5.7199883460998535,,,,
28,12962,,,16.991121292114258,21.52552032470703,,
29,12979,5.119636535644531,5.240383625030518,,,,
29,12999,4.841667175292969,5.118310928344727,,,,
29,13019,5.656034469604492,6.172637939453125,,,,
29,13039,4.765982151031494,4.6302900314331055,,,,
29,13059,5.259166717529297,5.6830596923828125,,,,
29,13079,5.034562587738037,5.17701530456543,,,,
29,13099,4.998363971710205,4.978753566741943,,,,
29,13119,5.530135631561279,5.975831508636475,,,,
29,13139,4.983829498291016,4.845381259918213,,,,
29,13159,5.687268257141113,6.284564018249512,,,,
29,13179,68.90040588378906,20.0318546295166,,,,
29,13199,5.202919006347656,6.140681743621826,,,,
29,13219,5.205766201019287,5.391921520233154,,,,
29,13239,5.245166778564453,5.587705135345459,,,,
29,13259,5.422956466674805,5.9361138343811035,,,,
29,13279,5.498522758483887,5.892009258270264,,,,
29,13299,5.322959899902344,5.843570709228516,,,,
29,13319,5.701215744018555,6.0127034187316895,,,,
29,13339,5.500035285949707,5.798268795013428,,,,
29,13359,5.403628349304199,5.972536563873291,,,,
29,13379,27.787471771240234,10.037627220153809,,,,
29,13399,4.927179336547852,5.1103196144104,,,,
29,13409,,,20.47686767578125,21.798843383789062,,
30,13419,5.711276531219482,6.490086078643799,,,,
30,13439,5.336561679840088,5.548023700714111,,,,
30,13459,5.178402423858643,5.175239086151123,,,,
30,13479,5.68729829788208,6.491023063659668,,,,
30,13499,4.841026782989502,4.690515518188477,,,,
30,13519,5.250743865966797,5.957483291625977,,,,
30,13539,5.236936569213867,5.608588218688965,,,,
30,13559,5.5213623046875,5.735258102416992,,,,
30,13579,4.941211700439453,4.977653980255127,,,,
30,13599,5.436558723449707,5.844293117523193,,,,
30,13619,5.239152908325195,5.344572067260742,,,,
30,13639,5.342764854431152,5.828278064727783,,,,
30,13659,4.916804790496826,4.564484596252441,,,,
30,13679,5.515363693237305,6.122972011566162,,,,
30,13699,5.374085903167725,5.829104423522949,,,,
30,13719,5.113810062408447,5.8104729652404785,,,,
30,13739,5.1290106773376465,5.392617225646973,,,,
30,13759,5.989946365356445,6.518828868865967,,,,
30,13779,5.160147666931152,5.642299175262451,,,,
30,13799,5.137692451477051,5.511067867279053,,,,
30,13819,5.357665061950684,5.949345111846924,,,,
30,13839,4.961905479431152,5.118180751800537,,,,
30,13856,,,16.933652877807617,21.013851165771484,,
31,13859,4.950458526611328,5.051623344421387,,,,
31,13879,5.35811710357666,5.721665382385254,,,,
31,13899,5.369590759277344,5.7449188232421875,,,,
31,13919,5.057896614074707,5.480648517608643,,,,
31,13939,5.009415626525879,5.035638809204102,,,,
31,13959,4.765616416931152,4.49442195892334,,,,
31,13979,5.329012870788574,5.837836742401123,,,,
31,13999,5.354160308837891,5.756307601928711,,,,
31,14019,5.251547336578369,5.42342472076416,,,,
31,14039,5.279967308044434,5.721381664276123,,,,
31,14059,4.976545333862305,5.08560037612915,,,,
31,14079,4.817348003387451,4.81784200668335,,,,
31,14099,5.6575212478637695,6.491764545440674,,,,
31,14119,5.319260597229004,15.815057754516602,,,,
31,14139,5.743276596069336,6.2080159187316895,,,,
31,14159,5.147732734680176,5.579586505889893,,,,
31,14179,6.117373943328857,6.939608573913574,,,,
31,14199,5.0122504234313965,5.015154838562012,,,,
31,14219,5.382415771484375,5.676799297332764,,,,
31,14239,5.08186674118042,5.5934553146362305,,,,
31,14259,5.281068801879883,5.714723587036133,,,,
31,14279,5.508617877960205,5.867352485656738,,,,
31,14299,4.838369369506836,5.110357761383057,,,,
31,14303,,,20.134689331054688,21.25021743774414,,
32,14319,5.179450035095215,5.3969597816467285,,,,
32,14339,5.04942512512207,5.007388591766357,,,,
32,14359,5.999429702758789,6.398646831512451,,,,
32,14379,4.888693809509277,4.966728687286377,,,,
32,14399,4.943789005279541,5.009283542633057,,,,
32,14419,4.983973503112793,5.001174449920654,,,,
32,14439,5.443324089050293,5.865687847137451,,,,
32,14459,4.9472150802612305,4.869538307189941,,,,
32,14479,5.229342460632324,5.501488208770752,,,,
32,14499,5.437525272369385,5.803580284118652,,,,
32,14519,5.11786413192749,5.2325968742370605,,,,
32,14539,5.242426872253418,5.540151119232178,,,,
32,14559,4.964169025421143,4.9462127685546875,,,,
32,14579,5.161684036254883,5.283032417297363,,,,
32,14599,5.276881217956543,5.438395977020264,,,,
32,14619,5.084259986877441,5.097209453582764,,,,
32,14639,4.918474197387695,5.12946891784668,,,,
32,14659,5.197251319885254,5.404748439788818,,,,
32,14679,5.483542442321777,5.971330165863037,,,,
32,14699,5.855382919311523,5.9721221923828125,,,,
32,14719,5.700769424438477,6.398247241973877,,,,
32,14739,4.986368656158447,4.90854549407959,,,,
32,14750,,,20.60819435119629,21.503164291381836,,
33,14759,5.086906433105469,5.47297477722168,,,,
33,14779,4.902997016906738,5.014186382293701,,,,
33,14799,5.739740371704102,6.342064380645752,,,,
33,14819,5.357325077056885,5.669480800628662,,,,
33,14839,5.770451545715332,6.179669380187988,,,,
33,14859,4.83904504776001,4.879942417144775,,,,
33,14879,4.963714122772217,5.305019855499268,,,,
33,14899,5.1813249588012695,5.634460926055908,,,,
33,14919,5.167560577392578,5.616710186004639,,,,
33,14939,5.244379997253418,5.581470489501953,,,,
33,14959,4.823370933532715,5.013586044311523,,,,
33,14979,5.29891300201416,5.6729607582092285,,,,
33,14999,5.099938869476318,5.517378807067871,,,,
33,15019,5.460974216461182,6.054861068725586,,,,
33,15039,5.307174205780029,5.504935264587402,,,,
33,15059,5.023207664489746,5.072888374328613,,,,
33,15079,5.491764545440674,6.218013286590576,,,,
33,15099,4.820714950561523,4.827311992645264,,,,
33,15119,4.89706563949585,4.767970561981201,,,,
33,15139,5.1056108474731445,5.296576976776123,,,,
33,15159,5.087111949920654,5.133152008056641,,,,
33,15179,5.547404766082764,5.5688090324401855,,,,
33,15197,,,17.307273864746094,21.16376495361328,,
34,15199,4.676290035247803,4.767533779144287,,,,
34,15219,4.974367141723633,5.060245990753174,,,,
34,15239,5.1268768310546875,5.276078701019287,,,,
34,15259,4.9456892013549805,5.063107013702393,,,,
34,15279,5.256089210510254,5.327295303344727,,,,
34,15299,5.079356670379639,5.309891700744629,,,,
34,15319,5.237597465515137,5.263424873352051,,,,
34,15339,5.5566534996032715,6.26621150970459,,,,
34,15359,4.972532749176025,4.979491710662842,,,,
34,15379,5.511290550231934,5.803730487823486,,,,
34,15399,4.982016086578369,5.182582855224609,,,,
34,15419,5.118115425109863,5.105085849761963,,,,
34,15439,5.163235664367676,5.450746059417725,,,,
34,15459,5.067576885223389,5.122402667999268,,,,
34,15479,4.779759407043457,4.9203081130981445,,,,
34,15499,4.893647193908691,4.841897487640381,,,,
34,15519,5.356739521026611,5.61905574798584,,,,
34,15539,6.078162670135498,7.215011119842529,,,,
34,15559,4.777936935424805,4.573622226715088,,,,
34,15579,5.487023830413818,5.9355149269104,,,,
34,15599,5.893918514251709,6.412734508514404,,,,
34,15619,4.988683700561523,4.9987263679504395,,,,
34,15639,4.851836204528809,4.675328254699707,,,,
34,15644,,,19.83024024963379,21.126096725463867,,
35,15659,4.947756767272949,4.952285289764404,,,,
35,15679,5.294550895690918,5.590011119842529,,,,
35,15699,5.294486045837402,5.796107769012451,,,,
35,15719,4.920682907104492,15.11433219909668,,,,
35,15739,5.333183288574219,5.413322925567627,,,,
35,15759,5.175393104553223,5.394840717315674,,,,
35,15779,4.726022720336914,5.305366039276123,,,,
35,15799,4.929828643798828,4.956960201263428,,,,
35,15819,5.018178462982178,5.1328043937683105,,,,
35,15839,5.462434768676758,5.706776142120361,,,,
35,15859,5.027979373931885,5.115350723266602,,,,
35,15879,4.956632137298584,4.9336066246032715,,,,
35,15899,5.136418342590332,5.26027250289917,,,,
35,15919,5.029317855834961,4.938443183898926,,,,
35,15939,5.5037736892700195,5.664259910583496,,,,
35,15959,4.966498374938965,4.948014736175537,,,,
35,15979,5.493196964263916,5.994027137756348,,,,
35,15999,4.762916564941406,4.72382116317749,,,,
35,16019,4.6334004402160645,4.592160224914551,,,,
35,16039,4.976367950439453,4.9915690422058105,,,,
35,16059,5.058554172515869,5.120722770690918,,,,
35,16079,5.305034160614014,5.797794818878174,,,,
35,16091,,,20.016603469848633,21.2233829498291,,
36,16099,4.7825517654418945,4.5299296379089355,,,,
36,16119,5.070362567901611,5.166827201843262,,,,
36,16139,4.717852592468262,4.692950248718262,,,,
36,16159,5.301778793334961,6.069957256317139,,,,
36,16179,5.246026992797852,5.4906907081604,,,,
36,16199,5.146345138549805,5.3944993019104,,,,
36,16219,4.967918872833252,5.136571884155273,,,,
36,16239,5.214700698852539,5.681633949279785,,,,
36,16259,5.992653846740723,6.971500873565674,,,,
36,16279,4.8766632080078125,5.1244916915893555,,,,
36,16299,5.4632463455200195,5.628380298614502,,,,
36,16319,5.026618957519531,5.305536270141602,,,,
36,16339,5.253983974456787,5.699917316436768,,,,
36,16359,4.853975772857666,4.749079704284668,,,,
36,16379,5.067352294921875,5.1792073249816895,,,,
36,16399,5.375124454498291,6.154252052307129,,,,
36,16419,5.45309591293335,6.675622940063477,,,,
36,16439,5.066890239715576,5.385150909423828,,,,
36,16459,4.989959716796875,5.158250331878662,,,,
36,16479,5.071516990661621,5.387722492218018,,,,
36,16499,4.854351043701172,5.154232501983643,,,,
36,16519,4.961513519287109,4.84334135055542,,,,
36,16538,,,18.02234649658203,20.99154281616211,,
37,16539,4.8084917068481445,4.6917829513549805,,,,
37,16559,5.2120161056518555,5.459998607635498,,,,
37,16579,5.112630844116211,5.482576847076416,,,,
37,16599,5.010900497436523,5.289690971374512,,,,
37,16619,4.916370391845703,4.8025665283203125,,,,
37,16639,5.25117826461792,5.555063724517822,,,,
37,16659,4.456203460693359,4.234325885772705,,,,
37,16679,5.211343288421631,5.7733473777771,,,,
37,16699,5.345559120178223,5.908764362335205,,,,
37,16719,5.69669771194458,6.310846328735352,,,,
37,16739,5.060856819152832,5.177265167236328,,,,
37,16759,4.860311985015869,4.697863578796387,,,,
37,16779,4.5529913902282715,4.371367931365967,,,,
37,16799,4.769664764404297,4.751232147216797,,,,
37,16819,5.2090301513671875,5.295348644256592,,,,
37,16839,5.1617865562438965,5.121216773986816,,,,
37,16859,4.544594764709473,4.619297504425049,,,,
37,16879,4.686919689178467,4.509856700897217,,,,
37,16899,4.946688652038574,4.967898845672607,,,,
37,16919,6.165525436401367,6.793023586273193,,,,
37,16939,577.2359619140625,13.516616821289062,,,,
37,16959,4.968295097351074,14.984512329101562,,,,
37,16979,4.618833541870117,4.421473503112793,,,,
37,16985,,,22.953554153442383,21.946474075317383,,
38,16999,4.979780197143555,5.013265132904053,,,,
38,17019,5.223667144775391,5.482275485992432,,,,
38,17039,5.0409016609191895,5.495178699493408,,,,
38,17059,4.830909729003906,4.7637505531311035,,,,
38,17079,5.199451923370361,5.570969104766846,,,,
38,17099,5.147551536560059,5.126281261444092,,,,
38,17119,5.044128894805908,5.227245807647705,,,,
38,17139,5.149667263031006,5.208956718444824,,,,
38,17159,4.959217071533203,4.965082168579102,,,,
38,17179,4.866921424865723,4.822244644165039,,,,
38,17199,4.751031875610352,4.630834579467773,,,,
38,17219,4.673657417297363,4.352189540863037,,,,
38,17239,4.837342262268066,4.790767669677734,,,,
38,17259,4.8965349197387695,4.919206142425537,,,,
38,17279,5.180246353149414,5.553181171417236,,,,
38,17299,4.811892986297607,4.932511806488037,,,,
38,17319,4.897073268890381,4.8267974853515625,,,,
38,17339,4.765469551086426,4.672738075256348,,,,
38,17359,4.7244367599487305,4.420376777648926,,,,
38,17379,4.665761947631836,4.650400638580322,,,,
38,17399,4.708798408508301,4.560277938842773,,,,
38,17419,5.1010918617248535,5.0307416915893555,,,,
38,17432,,,17.726810455322266,20.748838424682617,,
39,17439,4.964162349700928,5.226986885070801,,,,
39,17459,6.000860214233398,6.674453258514404,,,,
39,17479,5.047399997711182,5.698179244995117,,,,
39,17499,4.682631969451904,4.461735248565674,,,,
39,17519,5.071390628814697,5.156176567077637,,,,
39,17539,5.025669097900391,5.098225116729736,,,,
39,17559,4.964483737945557,5.0215606689453125,,,,
39,17579,4.823278427124023,5.183846473693848,,,,
39,17599,4.841611862182617,4.914852619171143,,,,
39,17619,4.688787937164307,4.878291130065918,,,,
39,17639,5.419623374938965,5.4895100593566895,,,,
39,17659,5.146302700042725,5.208409786224365,,,,
39,17679,4.756147384643555,4.7712016105651855,,,,
39,17699,5.279800891876221,5.431945323944092,,,,
39,17719,5.202200889587402,5.207186222076416,,,,
39,17739,5.244927883148193,5.381518840789795,,,,
39,17759,5.1643290519714355,5.7751874923706055,,,,
39,17779,4.678235054016113,4.666377067565918,,,,
39,17799,5.063130855560303,5.0559282302856445,,,,
39,17819,4.970973491668701,5.43299674987793,,,,
39,17839,4.795224189758301,4.654714107513428,,,,
39,17859,4.7680816650390625,4.8484110832214355,,,,
39,17879,4.338013648986816,4.116170406341553,,,,
39,17879,,,20.253997802734375,21.2899169921875,,
40,17899,4.915047645568848,4.989673614501953,,,,
40,17919,4.966477394104004,5.151994705200195,,,,
40,17939,5.18472957611084,5.315916538238525,,,,
40,17959,5.12606143951416,5.305188179016113,,,,
40,17979,4.928520202636719,4.82734489440918,,,,
40,17999,4.879377841949463,4.999038219451904,,,,
40,18019,4.8315558433532715,4.955165386199951,,,,
40,18039,5.7268242835998535,19.941246032714844,,,,
40,18059,4.849675178527832,4.7726287841796875,,,,
40,18079,5.002025127410889,5.080703258514404,,,,
40,18099,4.796806812286377,4.868882179260254,,,,
40,18119,5.340799808502197,5.594823360443115,,,,
40,18139,5.403812885284424,5.743513584136963,,,,
40,18159,4.809262752532959,4.8829145431518555,,,,
40,18179,4.6382222175598145,4.823103427886963,,,,
40,18199,4.98595666885376,14.955718994140625,,,,
40,18219,5.541804790496826,5.904195308685303,,,,
40,18239,4.856464385986328,5.010382652282715,,,,
40,18259,366.0262451171875,13.548174858093262,,,,
40,18279,5.21189022064209,6.495663166046143,,,,
40,18299,5.027871608734131,5.525683403015137,,,,
40,18319,5.203489303588867,5.557268142700195,,,,
40,18326,,,22.18165397644043,21.486974716186523,,
41,18339,5.31480598449707,5.757325172424316,,,,
41,18359,4.6727471351623535,4.449014663696289,,,,
41,18379,4.944189548492432,5.188252925872803,,,,
41,18399,4.508602619171143,4.562586784362793,,,,
41,18419,4.723148822784424,4.841211795806885,,,,
41,18439,4.9240264892578125,4.972362518310547,,,,
41,18459,5.0240678787231445,5.322822093963623,,,,
41,18479,5.196611404418945,5.71394681930542,,,,
41,18499,4.927515029907227,4.885356426239014,,,,
41,18519,5.252705097198486,5.3779616355896,,,,
41,18539,4.940020561218262,5.1491498947143555,,,,
41,18559,4.907617568969727,4.8353495597839355,,,,
41,18579,4.767756938934326,4.654386520385742,,,,
41,18599,4.933163166046143,4.671356201171875,,,,
41,18619,5.508315086364746,5.951546669006348,,,,
41,18639,4.793903827667236,4.58679723739624,,,,
41,18659,4.922089576721191,5.117740154266357,,,,
41,18679,4.718469619750977,4.627603530883789,,,,
41,18699,5.021818161010742,5.439687252044678,,,,
41,18719,5.500219345092773,6.353055000305176,,,,
41,18739,4.888537406921387,4.691849708557129,,,,
41,18759,4.875477313995361,4.809161186218262,,,,
41,18773,,,20.015188217163086,20.909385681152344,,
42,18779,5.537477016448975,5.613010406494141,,,,
42,18799,4.721942901611328,4.623932361602783,,,,
42,18819,5.146055221557617,5.444901943206787,,,,
42,18839,4.786096096038818,4.6246337890625,,,,
42,18859,4.5838470458984375,4.446537494659424,,,,
42,18879,4.653639316558838,4.722573280334473,,,,
42,18899,4.717730522155762,4.660659313201904,,,,
42,18919,4.986108779907227,4.99697208404541,,,,
42,18939,4.756374359130859,4.687965393066406,,,,
42,18959,5.109325408935547,5.3642191886901855,,,,
42,18979,5.067173004150391,5.351229667663574,,,,
42,18999,4.646969318389893,4.392757892608643,,,,
42,19019,4.873226165771484,4.92716121673584,,,,
42,19039,5.145589351654053,5.23866081237793,,,,
42,19059,4.783603191375732,4.812710762023926,,,,
42,19079,4.8551764488220215,5.020037651062012,,,,
42,19099,4.980460166931152,4.994523048400879,,,,
42,19119,5.278778076171875,5.360473155975342,,,,
42,19139,4.8118109703063965,5.338984489440918,,,,
42,19159,5.1519856452941895,5.184223651885986,,,,
42,19179,4.684216499328613,5.250033378601074,,,,
42,19199,4.478704452514648,4.289229393005371,,,,
42,19219,4.870605945587158,4.938009262084961,,,,
42,19220,,,26.124948501586914,21.805233001708984,,
43,19239,5.075514316558838,5.177465438842773,,,,
43,19259,4.749930381774902,4.790790557861328,,,,
43,19279,4.859679222106934,4.8374552726745605,,,,
43,19299,5.248126029968262,5.581969738006592,,,,
43,19319,4.612731456756592,4.304354667663574,,,,
43,19339,4.679535865783691,4.366433620452881,,,,
43,19359,5.22309684753418,5.706002235412598,,,,
43,19379,4.982384204864502,5.30116081237793,,,,
43,19399,4.824645042419434,4.488966941833496,,,,
43,19419,4.723005771636963,4.652830123901367,,,,
43,19439,4.455934047698975,4.229013442993164,,,,
43,19459,4.684459686279297,4.5357818603515625,,,,
43,19479,4.989387512207031,5.122844219207764,,,,
43,19499,5.134298324584961,15.280916213989258,,,,
43,19519,5.067465782165527,5.113317489624023,,,,
43,19539,4.56529426574707,4.5238752365112305,,,,
43,19559,4.622148513793945,4.4836039543151855,,,,
43,19579,4.722248077392578,4.751957416534424,,,,
43,19599,4.827231407165527,4.775265216827393,,,,
43,19619,4.381354331970215,4.0334930419921875,,,,
43,19639,4.71259880065918,4.345552444458008,,,,
43,19659,5.263469219207764,5.7809953689575195,,,,
43,19667,,,17.285493850708008,21.087234497070312,,
44,19679,4.908908843994141,4.936201572418213,,,,
44,19699,4.65028190612793,4.637617111206055,,,,
44,19719,5.0496320724487305,5.231652736663818,,,,
44,19739,4.87861967086792,5.098961353302002,,,,
44,19759,5.36026668548584,5.889575958251953,,,,
44,19779,5.118533134460449,5.270110607147217,,,,
44,19799,115.705810546875,15.535599708557129,,,,
44,19819,5.017919063568115,5.249148368835449,,,,
44,19839,4.752865791320801,4.841264247894287,,,,
44,19859,4.847432613372803,4.809136390686035,,,,
44,19879,4.819918155670166,5.108526706695557,,,,
44,19899,4.813376426696777,5.056808948516846,,,,
44,19919,4.6472039222717285,4.490732192993164,,,,
44,19939,4.886897087097168,5.0819621086120605,,,,
44,19959,5.023155212402344,5.153079032897949,,,,
44,19979,5.228579044342041,5.4069085121154785,,,,
44,19999,4.986886024475098,4.9533843994140625,,,,
44,20019,4.716549873352051,4.572614669799805,,,,
44,20039,4.605978012084961,4.527271270751953,,,,
44,20059,4.9988908767700195,5.048063278198242,,,,
44,20079,4.603803634643555,4.549130439758301,,,,
44,20099,4.897623062133789,5.071437835693359,,,,
44,20114,,,18.52842903137207,21.028888702392578,,
45,20119,4.486352443695068,4.216391086578369,,,,
45,20139,4.811643600463867,4.526056289672852,,,,
45,20159,4.873260498046875,5.120412349700928,,,,
45,20179,4.630733013153076,4.4108195304870605,,,,
45,20199,5.015116214752197,5.354109287261963,,,,
45,20219,4.979964733123779,4.980404853820801,,,,
45,20239,4.646514415740967,4.5227580070495605,,,,
45,20259,4.778675079345703,4.796141147613525,,,,
45,20279,4.8018083572387695,4.5748162269592285,,,,
45,20299,4.842650890350342,4.7636823654174805,,,,
45,20319,5.02291202545166,5.423343181610107,,,,
45,20339,4.79310941696167,4.833037853240967,,,,
45,20359,4.915185928344727,5.085586071014404,,,,
45,20379,4.484498500823975,4.634759902954102,,,,
45,20399,4.909038066864014,4.95901346206665,,,,
45,20419,4.614526748657227,4.298503398895264,,,,
45,20439,5.03054141998291,5.174701690673828,,,,
45,20459,4.363306045532227,4.080740451812744,,,,
45,20479,5.04201078414917,4.956112384796143,,,,
45,20499,5.157647132873535,5.13283634185791,,,,
45,20519,5.382843971252441,5.743321418762207,,,,
45,20539,4.8387956619262695,5.132724285125732,,,,
45,20559,4.933880805969238,4.87565279006958,,,,
45,20561,,,25.312768936157227,21.59746742248535,,
46,20579,4.794654846191406,5.12830924987793,,,,
46,20599,4.888338565826416,5.005134105682373,,,,
46,20619,5.1586689949035645,5.468905448913574,,,,
46,20639,5.351731300354004,5.773342609405518,,,,
46,20659,4.952703952789307,5.067688941955566,,,,
46,20679,4.918430805206299,5.09977388381958,,,,
46,20699,4.774172306060791,4.77233362197876,,,,
46,20719,4.745425701141357,4.753569602966309,,,,
46,20739,4.902884483337402,4.769697189331055,,,,
46,20759,4.927671432495117,4.939661979675293,,,,
46,20779,4.714417934417725,4.732668876647949,,,,
46,20799,5.561877727508545,5.8983917236328125,,,,
46,20819,4.940291404724121,5.486466407775879,,,,
46,20839,5.288321495056152,5.790254592895508,,,,
46,20859,9.43310832977295,6.615036964416504,,,,
46,20879,4.709467887878418,4.707714080810547,,,,
46,20899,4.722204208374023,4.73438024520874,,,,
46,20919,4.559035301208496,4.614688873291016,,,,
46,20939,5.023087501525879,5.142365455627441,,,,
46,20959,4.958330154418945,4.838589668273926,,,,
46,20979,4.819036960601807,4.861767292022705,,,,
46,20999,4.771623134613037,4.7149529457092285,,,,
46,21008,,,25.29839515686035,21.218421936035156,,
47,21019,4.824929237365723,4.938288688659668,,,,
47,21039,4.653420448303223,4.3379082679748535,,,,
47,21059,5.902899742126465,5.61637020111084,,,,
47,21079,4.734675407409668,4.592284202575684,,,,
47,21099,4.748968124389648,4.5698065757751465,,,,
47,21119,4.745527267456055,4.780932903289795,,,,
47,21139,4.772610664367676,14.716333389282227,,,,
47,21159,4.5661845207214355,4.2373576164245605,,,,
47,21179,4.708599090576172,15.012714385986328,,,,
47,21199,4.294992923736572,4.2959303855896,,,,
47,21219,5.037317752838135,5.229251861572266,,,,
